572:100,275,285,14,276,237,127,302,318,7
720:313,269,340,303,750,347,307,100,328,300
343:98,172,204,195,318,183,22,96,173,89
87:98,195,176,96,69,181,318,173,168,423
623:174,172,98,195,69,318,64,173,96,22
641:479,180,483,474,480,199,98,174,191,185
757:79,181,69,168,202,12,318,385,423,28
181:237,117,1,125,181,204,257,15,118,98
840:172,195,176,318,69,210,168,96,173,12
634:1,181,204,98,127,174,7,282,118,222
922:172,204,176,195,181,79,183,22,69,210
505:204,172,69,79,195,28,210,318,183,202
44:98,176,210,79,28,56,89,12,483,216
588:174,172,69,98,79,423,196,64,50,22
353:272,302,328,316,307,258,300,310,269,340
918:496,197,479,191,705,483,498,478,204,133
856:313,328,302,333,316,310,237,288,50,748
848:98,195,69,183,79,168,96,22,64,483
386:742,121,597,181,125,118,237,385,257,96
529:313,300,302,272,748,315,879,742,340,323
263:172,50,176,96,210,28,56,191,173,12
925:200,11,185,79,56,183,219,174,7,176
408:313,316,258,300,333,307,328,269,271,286
836:98,172,64,183,195,176,79,483,191,168
511:307,313,288,328,268,332,326,258,331,270
80:318,197,69,98,191,12,79,196,204,132
398:174,98,195,204,318,210,64,22,202,168
891:117,1,181,15,204,50,125,98,174,64
35:323,328,332,258,294,307,322,310,331,313
750:302,313,307,258,333,272,315,300,340,268
401:98,172,69,64,132,195,496,79,173,22
160:98,172,176,12,96,204,64,89,183,50
197:195,98,79,204,210,96,69,202,173,64
322:98,174,64,56,191,172,187,197,183,180
415:98,172,89,176,191,64,168,318,183,496
583:98,174,56,168,172,64,176,173,318,89
804:172,96,79,69,318,56,64,168,202,423
354:174,98,180,204,483,496,134,474,318,211
827:313,258,333,315,300,302,288,286,316,307
464:174,172,98,181,483,199,480,183,100,195
663:172,195,50,79,64,12,204,22,191,210
805:174,195,56,89,204,64,69,210,318,181
479:98,96,50,79,69,64,56,89,191,12
673:302,272,258,333,300,316,100,98,307,50
520:302,275,313,9,272,285,127,237,98,276
831:172,98,195,79,318,210,173,176,69,168
89:174,98,172,204,79,56,64,210,96,318
915:272,316,269,258,346,100,340,310,333,300
391:172,98,204,56,79,483,191,195,210,197
28:98,172,183,96,204,22,173,181,64,210
167:174,191,98,172,69,64,496,173,79,479
590:9,50,237,508,7,98,12,318,238,56
705:172,204,69,195,22,79,181,98,173,423
107:313,286,315,272,347,316,100,268,301,270
664:195,204,183,50,96,69,22,191,181,357
537:98,174,64,172,12,132,89,183,204,195
232:174,79,69,195,318,168,183,210,176,12
470:237,181,7,1,98,127,56,117,174,204
527:172,98,195,318,64,79,96,69,50,183
177:98,96,204,79,50,64,69,318,202,181
304:742,117,258,1,181,50,121,282,100,300
608:174,172,191,12,22,423,195,496,96,185
687:302,258,272,333,286,307,328,315,100,294
711:174,69,204,183,195,423,176,210,56,173
332:176,183,69,168,318,202,28,100,191,423
547:272,307,286,300,288,269,347,301,310,268
612:50,237,181,98,174,204,318,172,69,127
76:174,195,56,183,12,318,79,176,191,210
178:174,98,204,79,183,423,191,385,496,132
681:313,302,312,315,310,272,242,269,307,300
284:313,272,316,333,750,100,327,301,300,288
910:172,79,195,64,181,176,204,318,96,69
21:174,12,50,183,64,79,176,185,172,7
296:174,195,204,176,64,183,318,69,173,12
141:121,742,1,174,100,172,204,7,15,257
789:7,174,98,56,12,172,9,1,237,204
225:174,496,134,132,483,197,427,204,199,69
870:204,79,22,50,176,183,173,483,89,191
239:172,195,176,79,64,204,173,483,318,191
53:172,204,98,195,79,210,56,1,173,22
764:172,204,195,79,183,50,96,12,210,28
639:197,191,172,318,479,64,199,134,180,132
299:174,172,183,195,64,69,56,79,173,168
249:172,204,96,176,183,210,173,181,191,28
760:204,202,174,69,172,588,22,143,96,385
303:172,79,64,89,28,191,496,196,197,134
5:98,195,176,210,168,79,69,96,64,22
255:12,174,195,79,11,176,96,7,183,172
601:98,204,195,69,176,56,79,210,173,89
738:79,210,22,168,318,12,423,191,357,216
551:172,22,183,173,50,12,89,423,191,181
772:300,333,316,748,288,310,751,286,750,301
364:302,100,313,333,9,340,98,258,276,275
26:174,172,98,237,1,258,7,79,64,204
313:96,22,56,318,173,28,168,12,196,185
348:125,181,282,405,204,222,50,597,174,7
433:174,98,100,172,483,479,127,318,168,64
863:258,269,347,340,100,346,748,326,742,181
67:742,1,237,222,96,181,195,597,174,204
115:98,195,183,96,204,22,181,89,210,173
376:174,318,64,56,172,12,483,191,50,180
436:174,195,172,79,22,64,56,176,69,210
109:98,64,173,89,168,28,196,216,568,127
207:172,204,22,423,195,12,180,132,183,50
42:174,176,79,22,423,56,168,89,191,483
139:276,50,508,56,98,7,181,286,302,258
91:172,204,96,56,89,173,12,191,202,168
217:174,195,172,204,210,98,12,183,69,144
125:204,98,96,210,79,183,69,64,181,56
152:174,28,318,172,196,98,64,496,79,195
819:302,313,272,269,100,293,9,316,258,276
185:98,191,174,204,197,69,64,172,318,479
441:237,181,742,50,174,100,98,222,96,172
556:174,98,483,318,191,480,185,197,357,180
480:174,98,176,172,195,56,64,204,318,69
599:742,121,117,125,118,15,405,181,222,204
626:315,100,269,288,50,333,300,12,127,316
278:50,100,302,174,79,12,483,318,172,313
420:479,483,98,12,9,197,238,191,134,23
852:181,174,172,204,195,98,100,173,96,79
576:174,181,172,98,69,64,195,318,96,79
813:313,328,272,258,748,333,301,302,288,315
797:181,172,174,100,98,1,210,204,64,79
868:172,195,79,56,204,96,168,318,191,22
645:204,210,183,56,79,64,176,96,12,181
690:172,204,64,318,56,183,176,191,195,50
787:272,300,328,315,332,316,302,333,258,301
11:174,98,172,69,204,64,195,183,483,12
98:174,204,211,172,168,208,191,173,132,318
47:302,286,315,313,272,269,333,347,242,316
277:100,117,121,50,7,181,98,174,12,204
515:272,333,302,300,328,316,181,294,751,326
132:483,64,98,23,191,238,187,474,134,479
926:313,272,316,286,269,50,12,333,300,288
501:50,1,174,98,56,172,204,742,12,79
247:174,172,204,98,1,69,318,22,79,173
803:302,286,272,268,301,316,313,315,303,327
25:172,98,195,79,210,96,168,89,56,191
754:742,237,125,121,405,222,147,471,15,298
699:56,12,50,127,7,181,174,238,318,172
499:174,172,64,204,423,12,79,496,50,28
267:96,79,173,318,28,191,423,144,385,196
630:174,204,172,79,176,181,50,56,210,22
742:181,98,7,174,9,276,64,56,172,204
508:98,204,195,69,89,79,173,22,64,96
350:183,96,79,56,64,22,69,318,202,12
889:79,69,176,22,50,183,12,181,202,89
429:98,176,168,64,183,28,12,191,144,423
727:195,204,183,210,56,64,50,318,168,28
895:50,237,204,174,172,98,121,117,318,7
84:174,50,204,172,181,69,12,56,1,22
642:195,98,79,318,423,202,176,196,183,12
835:172,204,64,79,195,22,56,132,89,173
780:174,69,98,64,195,96,196,183,173,132
931:50,313,237,275,174,98,258,1,204,172
512:174,98,12,172,69,64,79,22,204,195
939:121,117,125,100,1,181,282,204,50,222
193:172,98,204,50,64,195,56,176,69,183
326:172,204,195,69,210,176,56,96,183,191
411:204,98,69,195,173,96,64,176,183,423
845:302,272,315,100,300,316,258,750,347,333
395:174,50,204,69,79,22,28,183,195,176
30:50,204,69,22,98,195,210,96,79,173
908:174,98,172,79,204,64,176,12,69,191
381:174,172,98,183,197,204,195,318,173,496
800:172,174,100,98,204,117,210,79,69,96
753:172,98,318,204,191,69,195,210,132,496
6:174,98,172,204,183,197,79,69,89,176
260:307,271,328,326,332,300,331,678,323,751
706:121,742,174,172,222,204,100,7,15,96
758:174,50,56,64,22,89,318,423,496,197
586:98,176,204,50,22,210,69,64,173,89
882:174,204,96,210,69,22,64,12,318,196
474:176,168,173,202,180,357,144,132,100,82
523:174,172,69,173,98,195,28,79,96,496
173:313,307,333,272,315,288,748,294,100,301
676:98,204,195,96,56,79,210,22,69,176
406:172,79,69,22,173,12,168,191,479,202
163:174,69,172,12,79,204,22,50,183,173
504:172,204,79,64,22,176,183,191,56,423
198:174,172,195,204,79,69,12,176,183,180
321:174,98,172,134,318,191,474,64,204,185
456:174,98,318,134,183,64,204,79,191,195
616:315,272,300,333,328,307,100,271,751,340
701:181,98,302,174,172,9,318,258,64,1
229:315,313,347,272,316,303,305,100,346,285
903:174,172,176,204,12,195,69,96,22,173
660:174,172,204,168,183,69,64,176,79,89
533:98,210,79,96,423,176,183,173,168,56
654:96,98,181,176,64,202,318,183,191,12
292:172,98,204,50,22,56,89,69,210,12
683:318,174,483,172,64,12,98,313,100,180
821:98,172,204,69,50,195,423,191,210,496
235:172,98,204,183,56,64,89,69,79,168
669:174,172,98,483,204,318,180,69,134,183
174:174,98,204,172,79,64,318,22,195,181
380:172,64,204,69,56,176,195,173,191,210
72:172,195,56,22,183,176,50,173,483,216
716:172,64,50,210,195,183,96,191,176,483
118:183,195,89,204,64,96,12,69,50,483
337:172,174,181,195,204,176,1,79,385,22
611:313,302,316,258,328,268,310,750,303,100
542:174,98,204,79,22,168,56,210,183,176
221:174,98,195,22,64,168,176,12,28,183
708:742,121,181,50,222,125,7,282,100,204
534:181,100,50,125,204,222,405,174,98,56
102:172,176,96,89,79,210,69,168,173,22
317:313,271,333,307,258,331,742,332,682,326
460:124,50,475,9,98,12,275,269,7,237
22:172,98,204,210,183,56,22,202,64,69
295:204,195,69,176,96,56,64,183,423,168
218:98,174,56,185,89,195,238,474,180,483
307:98,204,195,176,183,79,69,173,191,210
688:331,313,328,333,300,323,258,322,310,682
651:100,275,9,127,124,14,137,313,50,475
159:121,237,742,204,181,1,222,385,282,174
877:174,172,183,204,195,69,64,96,12,196
56:96,22,168,64,318,423,12,196,144,185
360:174,98,204,69,318,195,173,168,22,96
281:328,313,307,258,333,294,245,272,326,302
129:302,313,315,100,316,275,285,9,276,268
156:479,191,64,98,134,23,182,174,199,483
942:204,98,69,79,64,132,22,483,28,197
250:174,172,204,176,64,195,318,79,96,168
867:204,176,69,183,64,173,479,423,144,202
111:272,258,316,100,300,307,310,340,294,288
144:79,204,210,89,168,181,28,202,483,180
451:313,322,271,302,272,310,742,315,751,245
95:174,176,56,423,318,89,12,483,357,82
4:313,302,195,56,98,22,174,12,50,7
310:172,174,1,173,100,204,210,96,195,222
793:174,172,237,1,7,98,121,96,204,222
492:180,98,191,174,483,12,357,197,23,69
469:132,191,98,174,479,134,496,199,185,172
213:96,183,210,22,69,168,89,191,423,496
694:195,79,64,96,22,423,173,56,483,168
783:313,302,272,331,328,288,315,316,300,326
564:50,174,237,222,742,1,172,258,100,96
373:98,195,168,176,56,28,183,423,202,216
189:98,183,195,204,483,69,64,79,56,173
445:172,98,204,195,168,69,12,64,318,96
552:181,100,1,174,98,172,117,7,79,204
605:174,318,172,183,204,56,197,79,195,423
243:204,69,191,197,132,174,423,318,64,172
807:98,195,22,181,96,64,202,176,183,191
424:98,237,318,50,181,174,64,1,286,204
938:174,172,100,1,237,98,117,204,96,210
614:237,7,742,117,50,181,98,204,174,127
120:237,181,117,100,174,98,204,15,172,7
728:237,1,7,282,121,9,181,204,276,50
817:181,7,121,742,237,50,100,195,405,96
15:100,237,181,275,127,1,204,258,174,318
116:174,98,483,89,183,176,64,172,197,318
60:174,56,22,202,318,423,196,191,483,480
746:195,210,98,79,69,50,173,168,423,28
485:272,315,286,316,100,258,340,12,288,333
458:174,98,172,176,69,50,22,89,168,173
200:172,195,69,79,96,64,181,168,12,185
650:172,195,210,79,56,64,69,318,191,483
136:174,100,98,12,50,172,64,7,181,69
319:272,333,328,331,300,315,286,258,310,316
633:174,172,204,176,69,22,210,64,202,181
579:174,172,204,176,69,79,64,191,195,168
899:210,69,96,183,176,181,22,56,173,191
342:174,98,318,172,64,195,168,479,180,173
439:100,475,237,9,275,50,181,508,124,117
713:315,313,316,750,286,346,340,258,300,100
619:172,204,210,98,69,56,173,89,202,64
563:204,172,174,385,568,96,22,195,69,79
935:50,1,100,405,204,222,174,172,257,98
378:195,69,50,183,56,168,202,216,496,483
823:210,69,22,318,12,202,28,483,357,496
180:174,204,172,79,64,28,22,195,176,96
921:204,195,98,50,22,176,28,183,318,423
841:328,307,316,288,326,294,269,100,50,332
48:174,204,176,318,69,64,79,168,89,479
657:100,237,7,1,50,181,12,276,56,98
855:529,170,207,213,511,509,59,479,30,478
919:172,69,50,79,195,56,210,96,191,12
723:172,195,50,173,204,56,210,181,176,98
794:100,172,98,174,56,12,64,204,318,7
573:172,98,195,180,483,64,23,197,318,191
264:174,172,195,176,79,64,89,69,12,96
528:172,204,98,195,79,176,64,318,183,496
839:100,181,7,174,237,98,9,172,276,204
148:98,204,195,183,176,173,56,318,191,64
409:96,64,56,176,173,69,183,22,202,197
516:174,172,98,483,173,318,64,204,100,197
272:174,195,176,64,318,173,168,181,89,191
629:79,96,176,318,183,181,168,28,12,191
